"","LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr","X"
"46","Wright","Ian",340,"Global leaf size dataset","Quercus bicolor",45326,"Quercus bicolor",2395796,19793759,NA,"",61,"Altitude","Elevation (m)","191","","","","","",191,"m",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site elevation","",NA
"47","Wright","Ian",340,"Global leaf size dataset","Quercus muehlenbergii",45436,"Quercus muehlenbergii",2395880,19794947,17,"Leaf compoundness",18,"Leaf compoundness","Compound/Simple leaf","S","","","","","",NA,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Leaf type. C: compound-leaved; S: simple-leaved.","",NA
"48","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2395881,19794967,NA,"",61,"Altitude","Elevation (m)","177","","","","","",177,"m",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site elevation","",NA
"49","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2396663,19806338,17,"Leaf compoundness",18,"Leaf compoundness","Compound/Simple leaf","S","","","","","",NA,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Leaf type. C: compound-leaved; S: simple-leaved.","",NA
"50","Wright","Ian",340,"Global leaf size dataset","Quercus ellipsoidalis",45367,"Quercus ellipsoidalis",2397403,19817027,NA,"",61,"Altitude","Elevation (m)","275","","","","","",275,"m",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site elevation","",NA
"51","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497048,20513927,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"52","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497053,20513972,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"53","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497058,20514017,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"54","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497063,20514062,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"55","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497068,20514107,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"56","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497073,20514152,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"57","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497078,20514197,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"58","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497083,20514242,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"59","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497088,20514287,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"60","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497093,20514332,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"61","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497098,20514377,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"62","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497103,20514422,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"63","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497108,20514467,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"64","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497113,20514512,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"65","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497118,20514557,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"66","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497123,20514602,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"67","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497128,20514647,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"68","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497133,20514692,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"69","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497138,20514737,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"70","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497143,20514782,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"71","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497148,20514827,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"72","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497153,20514872,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"73","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497158,20514917,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"74","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497163,20514962,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"75","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497168,20515007,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"76","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497173,20515052,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"77","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497178,20515097,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"78","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497183,20515142,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"79","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497188,20515187,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"80","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497193,20515232,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"81","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497198,20515277,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"82","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497203,20515322,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"83","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497208,20515367,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"84","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497213,20515412,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"85","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497218,20515457,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"86","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497223,20515502,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"87","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497228,20515547,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"88","Pisek","Jan",321,"Leaf angles ","Quercus rubra",45473,"Quercus rubra",2497233,20515592,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Pisek, J., Sonnentag, O., Richardson, A.D., Mõttus, M. (2013). Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species? Agricultural and Forest Meteorology, 169, 186 - 194","","",NA
"89","Maire","Vincent",342,"Photosynthesis Traits Worldwide","Quercus rubra",45473,"Quercus rubra",2500498,20558811,NA,"",61,"Altitude","ELEV","280","m","","","","",280,"m",NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth, lo Niinemets, Alejandro Ordoñez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets Ü, Ordoñez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7","Elevation","",NA
"90","Maire","Vincent",342,"Photosynthesis Traits Worldwide","Quercus rubra",45473,"Quercus rubra",2500503,20559176,NA,"",61,"Altitude","ELEV","280","m","","","","",280,"m",NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth, lo Niinemets, Alejandro Ordoñez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets Ü, Ordoñez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7","Elevation","",NA
"91","Maire","Vincent",342,"Photosynthesis Traits Worldwide","Quercus rubra",45473,"Quercus rubra",2501136,20604991,NA,"",61,"Altitude","ELEV","340","m","","","","",340,"m",NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth, lo Niinemets, Alejandro Ordoñez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets Ü, Ordoñez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7","Elevation","",NA
"92","Maire","Vincent",342,"Photosynthesis Traits Worldwide","Quercus rubra",45473,"Quercus rubra",2501843,20655932,NA,"",61,"Altitude","ELEV","150","m","","","","",150,"m",NA,NA,NA,"Maire V, Ian J. Wright, I. Colin Prentice, Niels H. Batjes, Radika Bhaskar, Peter M. van Bodegom, Will K. Cornwell, David Ellsworth, lo Niinemets, Alejandro Ordoñez, Peter B. Reich, Louis S. Santiago (2015). Global soil and climate effects on leaf photosynthetic traits and rates. Global Ecology and Biogeography 24(6): 706-717. Maire V, Wright IJ, Prentice IC, Batjes NH, Bhaskar R, van Bodegom PM, Cornwell WK, Ellsworth D, Niinemets Ü, Ordoñez A, Reich PB, Santiago LS (2015) Data from: Global effects of soil and climate on leaf photosynthetic traits and rates. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.j42m7","Elevation","",NA
"93","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684835,23887709,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"94","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684840,23887759,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"95","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684845,23887809,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"96","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684850,23887859,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"97","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684855,23887909,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"98","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684860,23887959,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"99","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684865,23888009,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"100","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684870,23888059,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"101","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684875,23888109,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"102","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684880,23888159,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"103","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684885,23888209,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
"104","Pisek","Jan",417,"Leaf angles Raabe et al 2015","Quercus rubra",45473,"Quercus rubra",2684890,23888259,NA,"",61,"Altitude","Altitude (m a.s.l.)","329","","","","","",329,"m",NA,NA,NA,"Raabe, K., Pisek, J., Sonnentag, O., Annuk, K. (2015). Variations of leaf inclination angle distribution with height over the growing season and light exposure for eight broadleaf tree species. Agricultural and Forest Meteorology, 214-215, 2-11","","",NA
